Date,Team,OppTeam,Spread,O/U,Location
2024-01-30,ATL,LAL,-5.5,248.0,home
2024-01-30,TOR,CHI,7.0,226.0,away
2024-01-30,UTA,NYK,3.0,229.0,away
2024-01-30,CHI,TOR,-7.0,226.0,home
2024-01-30,GSW,PHI,-2.0,232.0,home
2024-01-30,NYK,UTA,-3.0,229.0,home
2024-01-30,BOS,IND,-8.0,249.0,home
2024-01-31,BKN,PHX,3.5,234.0,home
2024-01-31,POR,MIL,10.5,238.0,home
2024-01-31,NOP,HOU,-1.0,230.5,away
2024-01-31,CHI,CHA,-6.0,214.5,away
2024-01-31,DET,CLE,13.5,231.0,away
2024-01-31,LAC,WAS,-10.5,236.0,away
2024-01-31,SAC,MIA,2.0,228.5,away
2024-01-31,DAL,MIN,13.0,221.0,away
2024-01-31,DEN,OKC,5.5,222.5,away
2024-01-31,ORL,SAS,-6.0,226.0,away
2024-01-31,MIL,POR,-10.5,238.0,away
2024-01-31,PHX,BKN,-3.5,234.0,away
2024-01-31,WAS,LAC,10.5,236.0,home
2024-01-31,SAS,ORL,6.0,226.0,home
2024-01-31,HOU,NOP,1.0,230.5,home
2024-01-31,CHA,CHI,6.0,214.5,home
2024-01-31,CLE,DET,-13.5,231.0,home
2024-01-31,MIA,SAC,-2.0,228.5,home
2024-01-31,MIN,DAL,-13.0,221.0,home
2024-01-31,OKC,DEN,-5.5,222.5,home
2024-02-01,UTA,PHI,-5.0,242.0,home
2024-02-01,MEM,CLE,8.5,215.0,home
2024-02-01,NYK,IND,-2.0,235.0,home
2024-02-01,BOS,LAL,-15.0,238.0,home
2024-02-01,LAL,BOS,15.0,238.0,away
2024-02-01,CLE,MEM,-8.5,215.0,away
2024-02-01,PHI,UTA,5.0,242.0,away
2024-02-01,IND,NYK,2.0,235.0,away
2024-02-02,MIN,ORL,-7.0,212.5,home
2024-02-02,ORL,MIN,7.0,212.5,away
2024-02-02,OKC,CHA,-15.5,225.0,home
2024-02-02,NOP,SAS,-8.5,234.5,away
2024-02-02,CHA,OKC,15.5,225.0,away
2024-02-02,GSW,MEM,-7.5,225.5,away
2024-02-02,TOR,HOU,4.5,233.0,away
2024-02-02,LAC,DET,-12.0,239.5,away
2024-02-02,MIA,WAS,-7.5,228.0,away
2024-02-02,PHX,ATL,-3.0,251.0,away
2024-02-02,SAC,IND,-4.0,248.5,away
2024-02-02,SAS,NOP,8.5,234.5,home
2024-02-02,MEM,GSW,7.5,225.5,home
2024-02-02,POR,DEN,14.5,219.5,away
2024-02-02,DET,LAC,12.0,239.5,home
2024-02-02,WAS,MIA,7.5,228.0,home
2024-02-02,HOU,TOR,-4.5,233.0,home
2024-02-02,IND,SAC,4.0,248.5,home
2024-02-02,ATL,PHX,3.0,251.0,home
2024-02-02,DEN,POR,-14.5,219.5,home
2024-02-03,BKN,PHI,1.0,231.5,away
2024-02-03,GSW,ATL,2.0,246.0,away
2024-02-03,SAC,CHI,1.0,229.0,away
2024-02-03,MIL,DAL,-4.0,248.0,away
2024-02-03,LAL,NYK,2.5,227.0,away
2024-02-03,CLE,SAS,-10.0,232.0,away
2024-02-03,CHI,SAC,-1.0,229.0,home
2024-02-03,DAL,MIL,4.0,248.0,home
2024-02-03,ATL,GSW,-2.0,246.0,home
2024-02-03,PHI,BKN,-1.0,231.5,home
2024-02-03,NYK,LAL,-2.5,227.0,home
2024-02-03,SAS,CLE,10.0,232.0,home
2024-02-04,MIA,LAC,5.0,223.5,home
2024-02-04,UTA,MIL,-2.5,249.5,home
2024-02-04,MIN,HOU,-8.0,222.0,home
2024-02-04,OKC,TOR,-8.5,237.5,home
2024-02-04,CHA,IND,11.5,237.0,home
2024-02-04,DEN,POR,-15.0,221.0,home
2024-02-04,BOS,MEM,-19.5,220.0,home
2024-02-04,ORL,DET,-6.5,230.5,away
2024-02-04,DET,ORL,6.5,230.5,home
2024-02-04,PHX,WAS,-11.0,240.0,away
2024-02-04,MEM,BOS,19.5,220.0,away
2024-02-04,TOR,OKC,8.5,237.5,away
2024-02-04,LAC,MIA,-5.0,223.5,away
2024-02-04,HOU,MIN,8.0,222.0,away
2024-02-04,MIL,UTA,2.5,249.5,away
2024-02-04,POR,DEN,15.0,221.0,away
2024-02-04,IND,CHA,-11.5,237.0,away
2024-02-04,WAS,PHX,11.0,240.0,home
2024-02-05,LAL,CHA,-13.0,227.5,away
2024-02-05,ATL,LAC,4.0,245.5,home
2024-02-05,NOP,TOR,-10.5,231.5,home
2024-02-05,CLE,SAC,-5.0,235.0,home
2024-02-05,CHA,LAL,13.0,227.5,home
2024-02-05,PHI,DAL,2.5,242.5,home
2024-02-05,DAL,PHI,-2.5,242.5,away
2024-02-05,SAC,CLE,5.0,235.0,away
2024-02-05,TOR,NOP,10.5,231.5,away
2024-02-05,LAC,ATL,-4.0,245.5,away
2024-02-05,GSW,BKN,-1.0,238.0,away
2024-02-05,BKN,GSW,1.0,238.0,home
2024-02-06,MIN,CHI,-4.5,216.0,away
2024-02-06,MEM,NYK,13.5,212.5,away
2024-02-06,HOU,IND,8.0,244.5,away
2024-02-06,DAL,BKN,-3.0,237.0,away
2024-02-06,OKC,UTA,-3.0,237.0,away
2024-02-06,ORL,MIA,3.5,213.5,away
2024-02-06,MIL,PHX,5.5,242.0,away
2024-02-06,BKN,DAL,3.0,237.0,home
2024-02-06,CHI,MIN,4.5,216.0,home
2024-02-06,PHX,MIL,-5.5,242.0,home
2024-02-06,UTA,OKC,3.0,237.0,home
2024-02-06,IND,HOU,-8.0,244.5,home
2024-02-06,NYK,MEM,-13.5,212.5,home
2024-02-06,MIA,ORL,-3.5,213.5,home
2024-02-07,BOS,ATL,-12.0,244.5,home
2024-02-07,WAS,CLE,11.5,234.5,home
2024-02-07,SAC,DET,-13.5,239.0,home
2024-02-07,MIA,SAS,-8.0,228.0,home
2024-02-07,LAC,NOP,-5.5,234.0,home
2024-02-07,CHA,TOR,7.0,227.0,home
2024-02-07,NOP,LAC,5.5,234.0,away
2024-02-07,PHI,GSW,3.0,236.0,home
2024-02-07,DET,SAC,13.5,239.0,away
2024-02-07,CLE,WAS,-11.5,234.5,away
2024-02-07,ATL,BOS,12.0,244.5,away
2024-02-07,GSW,PHI,-3.0,236.0,away
2024-02-07,TOR,CHA,-7.0,227.0,away
2024-02-07,SAS,MIA,8.0,228.0,away
2024-02-08,IND,GSW,-6.0,248.5,home
2024-02-08,ORL,SAS,-10.5,224.5,home
2024-02-08,BKN,CLE,8.0,224.0,home
2024-02-08,NYK,DAL,6.0,223.5,home
2024-02-08,MEM,CHI,5.5,216.5,home
2024-02-08,MIL,MIN,2.0,222.5,home
2024-02-08,PHX,UTA,-5.0,238.0,home
2024-02-08,LAL,DEN,3.0,232.5,home
2024-02-08,MIN,MIL,-2.0,222.5,away
2024-02-08,UTA,PHX,5.0,238.0,away
2024-02-08,DET,POR,4.5,225.5,away
2024-02-08,CHI,MEM,-5.5,216.5,away
2024-02-08,DAL,NYK,-6.0,223.5,away
2024-02-08,CLE,BKN,-8.0,224.0,away
2024-02-08,SAS,ORL,10.5,224.5,away
2024-02-08,GSW,IND,6.0,248.5,away
2024-02-08,POR,DET,-4.5,225.5,home
2024-02-08,DEN,LAL,-3.0,232.5,away
2024-02-09,MIL,CHA,-16.0,229.5,home
2024-02-09,LAL,NOP,2.5,237.0,home
2024-02-09,PHI,ATL,3.5,244.5,home
2024-02-09,BOS,WAS,-18.0,236.5,home
2024-02-09,TOR,HOU,-2.5,235.5,home
2024-02-09,HOU,TOR,2.5,235.5,away
2024-02-09,WAS,BOS,18.0,236.5,away
2024-02-09,ATL,PHI,-3.5,244.5,away
2024-02-09,NOP,LAL,-2.5,237.0,away
2024-02-09,DEN,SAC,3.0,230.0,away
2024-02-09,SAC,DEN,-3.0,230.0,home
2024-02-09,CHA,MIL,16.0,229.5,away
2024-02-10,SAS,BKN,6.0,232.0,away
2024-02-10,IND,NYK,-3.0,237.5,away
2024-02-10,POR,NOP,8.5,219.0,home
2024-02-10,NYK,IND,3.0,237.5,home
2024-02-10,GSW,PHX,1.5,242.5,home
2024-02-10,TOR,CLE,8.5,230.0,home
2024-02-10,ATL,HOU,-7.0,241.5,home
2024-02-10,DAL,OKC,1.0,239.0,home
2024-02-10,ORL,CHI,-5.0,218.0,home
2024-02-10,CHA,MEM,5.5,216.0,home
2024-02-10,NOP,POR,-8.5,219.0,away
2024-02-10,BKN,SAS,-6.0,232.0,home
2024-02-10,PHI,WAS,-5.5,243.5,away
2024-02-10,DET,LAC,17.0,236.0,away
2024-02-10,MEM,CHA,-5.5,216.0,away
2024-02-10,CHI,ORL,5.0,218.0,away
2024-02-10,OKC,DAL,-1.0,239.0,away
2024-02-10,HOU,ATL,7.0,241.5,away
2024-02-10,CLE,TOR,-8.5,230.0,away
2024-02-10,PHX,GSW,-1.5,242.5,away
2024-02-10,LAC,DET,-17.0,236.0,home
2024-02-10,WAS,PHI,5.5,243.5,home
2024-02-11,OKC,SAC,-3.5,240.0,home
2024-02-11,MIA,BOS,8.0,225.0,home
2024-02-11,SAC,OKC,3.5,240.0,away
2024-02-11,BOS,MIA,-8.0,225.0,away
2024-02-12,LAC,MIN,-5.0,224.0,home
2024-02-12,CLE,PHI,-11.0,231.0,home
2024-02-12,HOU,NYK,-1.0,224.5,home
2024-02-12,ATL,CHI,-5.0,240.0,home
2024-02-12,MIL,DEN,1.0,230.0,home
2024-02-12,UTA,GSW,1.0,240.0,home
2024-02-12,NOP,MEM,-9.5,221.0,away
2024-02-12,TOR,SAS,-6.0,236.0,home
2024-02-12,DAL,WAS,-12.0,247.5,home
2024-02-12,SAS,TOR,6.0,236.0,away
2024-02-12,MIN,LAC,5.0,224.0,away
2024-02-12,GSW,UTA,-1.0,240.0,away
2024-02-12,DEN,MIL,-1.0,230.0,away
2024-02-12,CHI,ATL,5.0,240.0,away
2024-02-12,NYK,HOU,1.0,224.5,away
2024-02-12,PHI,CLE,11.0,231.0,away
2024-02-12,CHA,IND,10.0,238.5,home
2024-02-12,MEM,NOP,9.5,221.0,home
2024-02-12,IND,CHA,-10.0,238.5,away
2024-02-12,WAS,DAL,12.0,247.5,away
2024-02-13,OKC,ORL,-2.5,223.0,away
2024-02-13,LAL,DET,-11.5,243.5,home
2024-02-13,POR,MIN,8.5,214.0,home
2024-02-13,PHX,SAC,-4.5,245.0,home
2024-02-13,MIL,MIA,-7.0,224.0,home
2024-02-13,ORL,OKC,2.5,223.0,home
2024-02-13,BKN,BOS,7.5,227.0,home
2024-02-13,BOS,BKN,-7.5,227.0,away
2024-02-13,SAC,PHX,4.5,245.0,away
2024-02-13,MIN,POR,-8.5,214.0,away
2024-02-13,DET,LAL,11.5,243.5,away
2024-02-13,MIA,MIL,7.0,224.0,away
2024-02-14,SAC,DEN,5.5,229.5,away
2024-02-14,CHA,ATL,7.0,238.5,home
2024-02-14,MEM,HOU,2.0,218.0,home
2024-02-14,BOS,BKN,-11.5,227.5,home
2024-02-14,CLE,CHI,-9.5,222.5,home
2024-02-14,TOR,IND,3.0,247.0,home
2024-02-14,NOP,WAS,-14.5,234.5,home
2024-02-14,DAL,SAS,-11.0,243.5,home
2024-02-14,DEN,SAC,-5.5,229.5,home
2024-02-14,PHX,DET,-13.5,238.0,home
2024-02-14,UTA,LAL,-5.0,240.5,home
2024-02-14,GSW,LAC,2.0,238.0,home
2024-02-14,SAS,DAL,11.0,243.5,away
2024-02-14,PHI,MIA,-2.5,226.5,home
2024-02-14,ATL,CHA,-7.0,238.5,away
2024-02-14,NYK,ORL,4.0,211.0,away
2024-02-14,MIA,PHI,2.5,226.5,away
2024-02-14,BKN,BOS,11.5,227.5,away
2024-02-14,ORL,NYK,-4.0,211.0,home
2024-02-14,CHI,CLE,9.5,222.5,away
2024-02-14,IND,TOR,-3.0,247.0,away
2024-02-14,WAS,NOP,14.5,234.5,away
2024-02-14,LAC,GSW,-2.0,238.0,away
2024-02-14,LAL,UTA,5.0,240.5,away
2024-02-14,DET,PHX,13.5,238.0,away
2024-02-14,HOU,MEM,-2.0,218.0,away
2024-02-15,GSW,UTA,-2.5,241.5,away
2024-02-15,MIL,MEM,-14.0,223.0,away
2024-02-15,MIN,POR,-9.5,217.0,away
2024-02-15,UTA,GSW,2.5,241.5,home
2024-02-15,POR,MIN,9.5,217.0,home
2024-02-15,MEM,MIL,14.0,223.0,home
2024-02-22,BKN,TOR,1.0,231.5,away
2024-02-22,ORL,CLE,5.0,214.5,away
2024-02-22,BOS,CHI,-8.5,224.5,away
2024-02-22,PHX,DAL,2.0,244.5,away
2024-02-22,LAC,OKC,1.5,235.5,away
2024-02-22,NYK,PHI,1.5,228.0,away
2024-02-22,SAS,SAC,10.5,242.5,away
2024-02-22,WAS,DEN,15.5,233.0,away
2024-02-22,CHA,UTA,9.5,229.0,away
2024-02-22,LAL,GSW,6.0,242.5,away
2024-02-22,HOU,NOP,6.5,227.5,away
2024-02-22,CLE,ORL,-5.0,214.5,home
2024-02-22,OKC,LAC,-1.5,235.5,home
2024-02-22,GSW,LAL,-6.0,242.5,home
2024-02-22,UTA,CHA,-9.5,229.0,home
2024-02-22,DEN,WAS,-15.5,233.0,home
2024-02-22,SAC,SAS,-10.5,242.5,home
2024-02-22,CHI,BOS,8.5,224.5,home
2024-02-22,DET,IND,12.0,247.5,away
2024-02-22,NOP,HOU,-6.5,227.5,home
2024-02-22,DAL,PHX,-2.0,244.5,home
2024-02-22,TOR,BKN,-1.0,231.5,home
2024-02-22,PHI,NYK,-1.5,228.0,home
2024-02-22,IND,DET,-12.0,247.5,home
2024-02-23,CLE,PHI,-2.0,225.5,away
2024-02-23,PHX,HOU,-2.5,235.0,away
2024-02-23,LAC,MEM,-9.0,224.5,away
2024-02-23,CHA,GSW,12.5,228.0,away
2024-02-23,MIL,MIN,4.5,225.5,away
2024-02-23,MIA,NOP,2.0,220.5,away
2024-02-23,DEN,POR,-8.5,216.0,away
2024-02-23,SAS,LAL,11.0,241.0,away
2024-02-23,TOR,ATL,7.5,243.5,away
2024-02-23,WAS,OKC,16.0,243.0,away
2024-02-23,PHI,CLE,2.0,225.5,home
2024-02-23,GSW,CHA,-12.5,228.0,home
2024-02-23,NOP,MIA,-2.0,220.5,home
2024-02-23,ATL,TOR,-7.5,243.5,home
2024-02-23,HOU,PHX,2.5,235.0,home
2024-02-23,MEM,LAC,9.0,224.5,home
2024-02-23,OKC,WAS,-16.0,243.0,home
2024-02-23,MIN,MIL,-4.5,225.5,home
2024-02-23,POR,DEN,8.5,216.0,home
2024-02-23,LAL,SAS,-11.0,241.0,home
2024-02-24,BKN,MIN,7.5,221.5,away
2024-02-24,BOS,NYK,-6.0,225.0,away
2024-02-24,ORL,DET,-8.5,224.5,away
2024-02-24,NYK,BOS,6.0,225.0,home
2024-02-24,DET,ORL,8.5,224.5,home
2024-02-24,MIN,BKN,-7.5,221.5,home
2024-02-25,CHI,NOP,5.0,224.5,away
2024-02-25,SAC,LAC,4.0,239.5,away
2024-02-25,WAS,CLE,13.5,234.0,home
2024-02-25,SAS,UTA,6.5,239.5,away
2024-02-25,GSW,DEN,1.0,232.5,home
2024-02-25,PHX,LAL,-3.5,241.0,home
2024-02-25,NOP,CHI,-5.0,224.5,home
2024-02-25,LAC,SAC,-4.0,239.5,home
2024-02-25,POR,CHA,-3.5,213.5,home
2024-02-25,UTA,SAS,-6.5,239.5,home
2024-02-25,HOU,OKC,6.5,233.0,home
2024-02-25,CHA,POR,3.5,213.5,away
2024-02-25,ATL,ORL,1.0,223.0,home
2024-02-25,PHI,MIL,5.0,234.5,home
2024-02-25,DEN,GSW,-1.0,232.5,away
2024-02-25,LAL,PHX,3.5,241.0,away
2024-02-25,DAL,IND,-2.0,252.0,away
2024-02-25,CLE,WAS,-13.5,234.0,away
2024-02-25,ORL,ATL,-1.0,223.0,away
2024-02-25,MIL,PHI,-5.0,234.5,away
2024-02-25,OKC,HOU,-6.5,233.0,away
2024-02-25,IND,DAL,2.0,252.0,home
2024-02-26,MIA,SAC,7.5,223.5,away
2024-02-26,DET,NYK,11.0,225.0,away
2024-02-26,TOR,IND,5.5,246.5,away
2024-02-26,SAC,MIA,-7.5,223.5,home
2024-02-26,MEM,BKN,2.0,214.5,home
2024-02-26,NYK,DET,-11.0,225.0,home
2024-02-26,IND,TOR,-5.5,246.5,home
2024-02-26,BKN,MEM,-2.0,214.5,away
2024-02-27,NOP,NYK,-6.5,215.0,away
2024-02-27,MIA,POR,-7.0,212.5,away
2024-02-27,MIL,CHA,-13.5,220.0,home
2024-02-27,POR,MIA,7.0,212.5,home
2024-02-27,OKC,HOU,-10.0,233.5,home
2024-02-27,MIN,SAS,-13.0,222.5,home
2024-02-27,CHI,DET,-10.0,223.5,home
2024-02-27,CLE,DAL,-4.0,231.0,home
2024-02-27,BOS,PHI,-11.5,231.5,home
2024-02-27,ATL,UTA,-2.0,238.0,home
2024-02-27,WAS,GSW,10.5,245.0,home
2024-02-27,ORL,BKN,-6.5,210.0,home
2024-02-27,NYK,NOP,6.5,215.0,home
2024-02-27,BKN,ORL,6.5,210.0,away
2024-02-27,GSW,WAS,-10.5,245.0,away
2024-02-27,UTA,ATL,2.0,238.0,away
2024-02-27,PHI,BOS,11.5,231.5,away
2024-02-27,DAL,CLE,4.0,231.0,away
2024-02-27,DET,CHI,10.0,223.5,away
2024-02-27,SAS,MIN,13.0,222.5,away
2024-02-27,HOU,OKC,10.0,233.5,away
2024-02-27,CHA,MIL,13.5,220.0,away
2024-02-28,CHI,CLE,5.5,217.0,home
2024-02-28,MEM,MIN,13.5,209.5,away
2024-02-28,DAL,TOR,-3.5,241.0,away
2024-02-28,CLE,CHI,-5.5,217.0,away
2024-02-28,MIN,MEM,-13.5,209.5,home
2024-02-28,SAC,DEN,9.0,226.5,away
2024-02-28,LAL,LAC,1.5,236.0,away
2024-02-28,DEN,SAC,-9.0,226.5,home
2024-02-28,IND,NOP,-4.0,240.0,home
2024-02-28,TOR,DAL,3.5,241.0,home
2024-02-28,NOP,IND,4.0,240.0,away
2024-02-28,LAC,LAL,-1.5,236.0,home
2024-02-29,BKN,ATL,-1.0,219.5,home
2024-02-29,DEN,MIA,-6.5,214.5,home
2024-02-29,ATL,BKN,1.0,219.5,away
2024-02-29,LAL,WAS,-10.5,244.5,home
2024-02-29,MIL,CHA,-11.5,219.0,away
2024-02-29,UTA,ORL,7.0,225.5,away
2024-02-29,GSW,NYK,-3.5,223.0,away
2024-02-29,OKC,SAS,-11.0,238.5,away
2024-02-29,HOU,PHX,8.5,231.0,away
2024-02-29,WAS,LAL,10.5,244.5,away
2024-02-29,MIA,DEN,6.5,214.5,away
2024-02-29,NYK,GSW,3.5,223.0,home
2024-02-29,CHA,MIL,11.5,219.0,home
2024-02-29,ORL,UTA,-7.0,225.5,home
2024-02-29,SAS,OKC,11.0,238.5,home
2024-02-29,PHX,HOU,-8.5,231.0,home
2024-03-01,WAS,LAC,15.5,238.5,away
2024-03-01,CHA,PHI,12.0,213.0,away
2024-03-01,CLE,DET,-7.0,219.0,away
2024-03-01,GSW,TOR,-2.5,237.0,away
2024-03-01,IND,NOP,5.5,238.5,away
2024-03-01,TOR,GSW,2.5,237.0,home
2024-03-01,SAC,MIN,8.0,222.5,away
2024-03-01,POR,MEM,1.0,209.0,away
2024-03-01,DET,CLE,7.0,219.0,home
2024-03-01,PHI,CHA,-12.0,213.0,home
2024-03-01,MIL,CHI,-3.5,221.5,away
2024-03-01,BOS,DAL,-8.5,237.5,home
2024-03-01,MEM,POR,-1.0,209.0,home
2024-03-01,DAL,BOS,8.5,237.5,away
2024-03-01,MIN,SAC,-8.0,222.5,home
2024-03-01,NOP,IND,-5.5,238.5,home
2024-03-01,CHI,MIL,3.5,221.5,home
2024-03-01,LAC,WAS,-15.5,238.5,home
2024-03-02,POR,MEM,2.0,211.0,away
2024-03-02,UTA,MIA,9.5,224.0,away
2024-03-02,ATL,BKN,-1.0,218.5,away
2024-03-02,DEN,LAL,-0.0,230.5,away
2024-03-02,LAL,DEN,0.0,230.5,home
2024-03-02,MIA,UTA,-9.5,224.0,home
2024-03-02,MEM,POR,-2.0,211.0,home
2024-03-02,HOU,PHX,9.0,231.5,away
2024-03-02,PHX,HOU,-9.0,231.5,home
2024-03-02,BKN,ATL,1.0,218.5,home
2024-03-03,IND,SAS,-6.5,244.5,away
2024-03-03,NYK,CLE,4.0,208.5,away
2024-03-03,DAL,PHI,-7.5,238.0,home
2024-03-03,ORL,DET,-11.0,216.5,home
2024-03-03,LAC,MIN,-1.0,219.5,away
2024-03-03,GSW,BOS,8.0,231.0,away
2024-03-03,PHI,DAL,7.5,238.0,away
2024-03-03,DET,ORL,11.0,216.5,away
2024-03-03,SAS,IND,6.5,244.5,home
2024-03-03,CLE,NYK,-4.0,208.5,home
2024-03-03,TOR,CHA,-7.0,223.5,home
2024-03-03,PHX,OKC,4.5,232.5,home
2024-03-03,MIN,LAC,1.0,219.5,home
2024-03-03,BOS,GSW,-8.0,231.0,home
2024-03-03,CHA,TOR,7.0,223.5,away
2024-03-03,OKC,PHX,-4.5,232.5,away
2024-03-04,WAS,UTA,5.0,241.0,away
2024-03-04,LAC,MIL,-2.5,223.0,away
2024-03-04,POR,MIN,15.0,210.5,away
2024-03-04,CHI,SAC,6.5,230.0,away
2024-03-04,OKC,LAL,-1.0,240.5,away
2024-03-04,LAL,OKC,1.0,240.5,home
2024-03-04,SAC,CHI,-6.5,230.0,home
2024-03-04,UTA,WAS,-5.0,241.0,home
2024-03-04,MIL,LAC,2.5,223.0,home
2024-03-04,BKN,MEM,-9.5,206.5,home
2024-03-04,MEM,BKN,9.5,206.5,away
2024-03-04,MIN,POR,-15.0,210.5,home
2024-03-05,CLE,BOS,8.5,217.0,home
2024-03-05,DEN,PHX,-8.5,225.0,home
2024-03-05,SAS,HOU,7.0,228.0,away
2024-03-05,PHX,DEN,8.5,225.0,away
2024-03-05,IND,DAL,5.5,248.0,away
2024-03-05,NOP,TOR,-9.0,231.5,away
2024-03-05,PHI,BKN,1.0,212.5,away
2024-03-05,DET,MIA,11.0,217.0,away
2024-03-05,HOU,SAS,-7.0,228.0,home
2024-03-05,BOS,CLE,-8.5,217.0,away
2024-03-05,ATL,NYK,1.5,213.5,away
2024-03-05,CHA,ORL,8.0,208.0,home
2024-03-05,MIA,DET,-11.0,217.0,home
2024-03-05,BKN,PHI,-1.0,212.5,home
2024-03-05,TOR,NOP,9.0,231.5,home
2024-03-05,DAL,IND,-5.5,248.0,home
2024-03-05,ORL,CHA,-8.0,208.0,away
2024-03-05,NYK,ATL,-1.5,213.5,home
2024-03-06,CLE,ATL,-1.0,217.0,away
2024-03-06,MEM,PHI,4.0,213.0,away
2024-03-06,GSW,MIL,-2.5,230.0,home
2024-03-06,LAC,HOU,-6.5,222.5,away
2024-03-06,UTA,CHI,4.0,223.5,home
2024-03-06,ORL,WAS,-7.0,224.5,away
2024-03-06,PHI,MEM,-4.0,213.0,home
2024-03-06,LAL,SAC,-3.0,240.0,home
2024-03-06,ATL,CLE,1.0,217.0,home
2024-03-06,WAS,ORL,7.0,224.5,home
2024-03-06,HOU,LAC,6.5,222.5,home
2024-03-06,CHI,UTA,-4.0,223.5,away
2024-03-06,MIL,GSW,2.5,230.0,away
2024-03-06,OKC,POR,-13.0,225.0,away
2024-03-06,SAC,LAL,3.0,240.0,away
2024-03-06,POR,OKC,13.0,225.0,home
2024-03-07,MIN,IND,-2.0,228.0,away
2024-03-07,SAS,SAC,11.5,235.5,away
2024-03-07,CHI,GSW,8.5,223.0,away
2024-03-07,TOR,PHX,10.5,235.5,away
2024-03-07,MIA,DAL,4.5,230.0,away
2024-03-07,BOS,DEN,-2.0,222.0,away
2024-03-07,PHX,TOR,-10.5,235.5,home
2024-03-07,BKN,DET,-2.5,215.5,away
2024-03-07,GSW,CHI,-8.5,223.0,home
2024-03-07,SAC,SAS,-11.5,235.5,home
2024-03-07,DAL,MIA,-4.5,230.0,home
2024-03-07,DEN,BOS,2.0,222.0,home
2024-03-07,DET,BKN,2.5,215.5,home
2024-03-07,IND,MIN,2.0,228.0,home
2024-03-08,PHI,NOP,8.0,221.5,home
2024-03-08,CHA,WAS,3.0,225.0,away
2024-03-08,NOP,PHI,-8.0,221.5,away
2024-03-08,MIN,CLE,-1.0,206.5,away
2024-03-08,LAL,MIL,4.0,229.0,home
2024-03-08,OKC,MIA,-8.5,226.0,home
2024-03-08,NYK,ORL,1.5,207.0,home
2024-03-08,CLE,MIN,1.0,206.5,home
2024-03-08,WAS,CHA,-3.0,225.0,home
2024-03-08,POR,HOU,6.5,219.0,home
2024-03-08,MEM,ATL,3.0,215.0,home
2024-03-08,ORL,NYK,-1.5,207.0,away
2024-03-08,ATL,MEM,-3.0,215.0,away
2024-03-08,MIL,LAL,-4.0,229.0,away
2024-03-08,HOU,POR,-6.5,219.0,away
2024-03-08,MIA,OKC,8.5,226.0,away
2024-03-09,DAL,DET,-9.0,238.0,away
2024-03-09,POR,TOR,2.5,228.5,home
2024-03-09,CHI,LAC,8.0,219.5,away
2024-03-09,DEN,UTA,-12.5,227.0,home
2024-03-09,PHX,BOS,5.5,226.0,home
2024-03-09,GSW,SAS,-12.5,226.0,home
2024-03-09,CHA,BKN,6.0,207.5,home
2024-03-09,LAC,CHI,-8.0,219.5,home
2024-03-09,DET,DAL,9.0,238.0,home
2024-03-09,BKN,CHA,-6.0,207.5,away
2024-03-09,SAS,GSW,12.5,226.0,away
2024-03-09,BOS,PHX,-5.5,226.0,away
2024-03-09,UTA,DEN,12.5,227.0,away
2024-03-09,TOR,POR,-2.5,228.5,away
2024-03-10,MIL,LAC,-6.5,221.0,away
2024-03-10,NOP,ATL,-6.5,222.0,away
2024-03-10,WAS,MIA,11.5,228.5,away
2024-03-10,BKN,CLE,6.5,208.0,away
2024-03-10,MIN,LAL,4.5,226.5,away
2024-03-10,MEM,OKC,15.0,219.5,away
2024-03-10,OKC,MEM,-15.0,219.5,home
2024-03-10,HOU,SAC,6.5,234.0,away
2024-03-10,LAC,MIL,6.5,221.0,home
2024-03-10,ATL,NOP,6.5,222.0,home
2024-03-10,MIA,WAS,-11.5,228.5,home
2024-03-10,ORL,IND,0.0,222.5,home
2024-03-10,SAC,HOU,-6.5,234.0,home
2024-03-10,CLE,BKN,-6.5,208.0,home
2024-03-10,LAL,MIN,-4.5,226.5,home
2024-03-10,IND,ORL,-0.0,222.5,away
2024-03-10,PHI,NYK,7.0,211.5,away
2024-03-10,NYK,PHI,-7.0,211.5,home
2024-03-11,DAL,CHI,-3.5,232.5,away
2024-03-11,GSW,SAS,-5.0,225.5,away
2024-03-11,PHX,CLE,-7.0,220.5,away
2024-03-11,CHA,DET,5.0,217.5,away
2024-03-11,TOR,DEN,17.5,232.0,away
2024-03-11,CHI,DAL,3.5,232.5,home
2024-03-11,BOS,POR,-11.0,221.0,away
2024-03-11,CLE,PHX,7.0,220.5,home
2024-03-11,DEN,TOR,-17.5,232.0,home
2024-03-11,DET,CHA,-5.0,217.5,home
2024-03-11,SAS,GSW,5.0,225.5,home
2024-03-11,POR,BOS,11.0,221.0,home
2024-03-12,UTA,BOS,6.5,230.5,home
2024-03-12,IND,OKC,5.5,240.5,away
2024-03-12,HOU,SAS,-3.0,221.0,away
2024-03-12,MEM,WAS,2.5,222.0,home
2024-03-12,BOS,UTA,-6.5,230.5,away
2024-03-12,MIN,LAC,5.5,214.0,away
2024-03-12,SAS,HOU,3.0,221.0,home
2024-03-12,OKC,IND,-5.5,240.5,home
2024-03-12,MIL,SAC,-1.0,235.5,away
2024-03-12,PHI,NYK,5.5,209.0,away
2024-03-12,WAS,MEM,-2.5,222.0,away
2024-03-12,NYK,PHI,-5.5,209.0,home
2024-03-12,LAC,MIN,-5.5,214.0,home
